tt,staname,stla,stlo,evtname,evla,evlo,period,weight,dist,vel
1,MX15,24.15,103.425,MX11,24.575,103.0,4.5,1,63.8294,2.465914
1,MX16,24.575,103.425,MX11,24.575,103.0,4.5,1,43.049,2.436548
1,MX17,25.0,103.425,MX11,24.575,103.0,4.5,1,63.6776,2.522943
1,MX18,25.425,103.425,MX11,24.575,103.0,4.5,1,103.4102,2.501588
1,MX19,25.85,103.425,MX11,24.575,103.0,4.5,1,147.5142,2.47734
1,MX20,24.15,103.85,MX11,24.575,103.0,4.5,1,98.2267,2.45877
1,MX21,24.575,103.85,MX11,24.575,103.0,4.5,1,86.0703,2.453256
1,MX22,25.0,103.85,MX11,24.575,103.0,4.5,1,97.9554,2.507935
1,MX23,25.425,103.85,MX11,24.575,103.0,4.5,1,127.3377,2.520845
1,MX24,25.85,103.85,MX11,24.575,103.0,4.5,1,165.0844,2.499106
1,MX13,25.425,103.0,MX12,25.0,103.0,4.5,1,47.0242,2.490876
1,MX14,25.85,103.0,MX12,25.0,103.0,4.5,1,94.1005,2.491498
1,MX15,24.15,103.425,MX12,25.0,103.0,4.5,1,103.457,2.461982
1,MX16,24.575,103.425,MX12,25.0,103.0,4.5,1,63.7156,2.493746
1,MX17,25.0,103.425,MX12,25.0,103.0,4.5,1,42.8236,2.56044
1,MX18,25.425,103.425,MX12,25.0,103.0,4.5,1,63.6015,2.482199
1,MX19,25.85,103.425,MX12,25.0,103.0,4.5,1,103.34,2.462424
1,MX20,24.15,103.85,MX12,25.0,103.0,4.5,1,127.5276,2.479368
1,MX21,24.575,103.85,MX12,25.0,103.0,4.5,1,97.9554,2.523936
1,MX22,25.0,103.85,MX12,25.0,103.0,4.5,1,85.7606,2.551708
1,MX23,25.425,103.85,MX12,25.0,103.0,4.5,1,97.7081,2.516927
1,MX24,25.85,103.85,MX12,25.0,103.0,4.5,1,127.1095,2.473445
1,MX14,25.85,103.0,MX13,25.425,103.0,4.5,1,47.0242,2.487863
1,MX15,24.15,103.425,MX13,25.425,103.0,4.5,1,147.547,2.476994
1,MX16,24.575,103.425,MX13,25.425,103.0,4.5,1,103.4102,2.505579
1,MX17,25.0,103.425,MX13,25.425,103.0,4.5,1,63.5635,2.515436
1,MX18,25.425,103.425,MX13,25.425,103.0,4.5,1,42.7105,2.426973
1,MX19,25.85,103.425,MX13,25.425,103.0,4.5,1,63.4873,2.469879
1,MX20,24.15,103.85,MX13,25.425,103.0,4.5,1,165.2456,2.501258
1,MX21,24.575,103.85,MX13,25.425,103.0,4.5,1,127.3187,2.518684
1,MX22,25.0,103.85,MX13,25.425,103.0,4.5,1,97.6833,2.499054
1,MX23,25.425,103.85,MX13,25.425,103.0,4.5,1,85.478,2.446213
1,MX24,25.85,103.85,MX13,25.425,103.0,4.5,1,97.4105,2.46408
1,MX15,24.15,103.425,MX14,25.85,103.0,4.5,1,193.0299,2.475194
1,MX16,24.575,103.425,MX14,25.85,103.0,4.5,1,147.5142,2.490866
1,MX17,25.0,103.425,MX14,25.85,103.0,4.5,1,103.34,2.479365
1,MX18,25.425,103.425,MX14,25.85,103.0,4.5,1,63.4873,2.441646
1,MX19,25.85,103.425,MX14,25.85,103.0,4.5,1,42.5402,2.502939
1,MX20,24.15,103.85,MX14,25.85,103.0,4.5,1,206.8273,2.488718
1,MX21,24.575,103.85,MX14,25.85,103.0,4.5,1,165.0991,2.485528
1,MX22,25.0,103.85,MX14,25.85,103.0,4.5,1,127.1095,2.462576
1,MX23,25.425,103.85,MX14,25.85,103.0,4.5,1,97.4353,2.479093
1,MX24,25.85,103.85,MX14,25.85,103.0,4.5,1,85.1377,2.505202
1,MX16,24.575,103.425,MX15,24.15,103.425,4.5,1,47.0242,2.425471
1,MX17,25.0,103.425,MX15,24.15,103.425,4.5,1,94.0748,2.465605
1,MX18,25.425,103.425,MX15,24.15,103.425,4.5,1,141.1439,2.473213
1,MX19,25.85,103.425,MX15,24.15,103.425,4.5,1,188.2062,2.464087
1,MX20,24.15,103.85,MX15,24.15,103.425,4.5,1,43.2173,2.508292
1,MX21,24.575,103.85,MX15,24.15,103.425,4.5,1,63.8294,2.488353
1,MX22,25.0,103.85,MX15,24.15,103.425,4.5,1,103.457,2.47379
1,MX23,25.425,103.85,MX15,24.15,103.425,4.5,1,147.547,2.477711
1,MX24,25.85,103.85,MX15,24.15,103.425,4.5,1,193.0299,2.481881
1,MX17,25.0,103.425,MX16,24.575,103.425,4.5,1,46.9728,2.498838
1,MX18,25.425,103.425,MX16,24.575,103.425,4.5,1,94.1005,2.495657
1,MX19,25.85,103.425,MX16,24.575,103.425,4.5,1,141.161,2.475892
1,MX20,24.15,103.85,MX16,24.575,103.425,4.5,1,63.8294,2.458468
1,MX21,24.575,103.85,MX16,24.575,103.425,4.5,1,43.049,2.466835
1,MX22,25.0,103.85,MX16,24.575,103.425,4.5,1,63.6776,2.482931
1,MX23,25.425,103.85,MX16,24.575,103.425,4.5,1,103.4102,2.498039
1,MX24,25.85,103.85,MX16,24.575,103.425,4.5,1,147.4978,2.497069
1,MX18,25.425,103.425,MX17,25.0,103.425,4.5,1,46.9728,2.486395
1,MX19,25.85,103.425,MX17,25.0,103.425,4.5,1,94.0748,2.462912
1,MX20,24.15,103.85,MX17,25.0,103.425,4.5,1,103.457,2.500438
1,MX21,24.575,103.85,MX17,25.0,103.425,4.5,1,63.6776,2.522085
1,MX22,25.0,103.85,MX17,25.0,103.425,4.5,1,42.8236,2.536848
1,MX23,25.425,103.85,MX17,25.0,103.425,4.5,1,63.6015,2.519223
1,MX24,25.85,103.85,MX17,25.0,103.425,4.5,1,103.3166,2.495296
1,MX19,25.85,103.425,MX18,25.425,103.425,4.5,1,47.0242,2.431626
1,MX20,24.15,103.85,MX18,25.425,103.425,4.5,1,147.547,2.494885
1,MX21,24.575,103.85,MX18,25.425,103.425,4.5,1,103.4102,2.492993
1,MX22,25.0,103.85,MX18,25.425,103.425,4.5,1,63.6015,2.476513
1,MX23,25.425,103.85,MX18,25.425,103.425,4.5,1,42.7105,2.459067
1,MX24,25.85,103.85,MX18,25.425,103.425,4.5,1,63.4873,2.456905
1,MX20,24.15,103.85,MX19,25.85,103.425,4.5,1,193.0299,2.48196
1,MX21,24.575,103.85,MX19,25.85,103.425,4.5,1,147.5142,2.477887
1,MX22,25.0,103.85,MX19,25.85,103.425,4.5,1,103.34,2.475441
1,MX23,25.425,103.85,MX19,25.85,103.425,4.5,1,63.4873,2.489514
1,MX24,25.85,103.85,MX19,25.85,103.425,4.5,1,42.4833,2.499783
1,MX21,24.575,103.85,MX20,24.15,103.85,4.5,1,47.0757,2.49317
1,MX22,25.0,103.85,MX20,24.15,103.85,4.5,1,94.1005,2.492029
1,MX23,25.425,103.85,MX20,24.15,103.85,4.5,1,141.161,2.492156
1,MX24,25.85,103.85,MX20,24.15,103.85,4.5,1,188.2062,2.49207
1,MX22,25.0,103.85,MX21,24.575,103.85,4.5,1,47.0242,2.490572
1,MX23,25.425,103.85,MX21,24.575,103.85,4.5,1,94.1263,2.492571
1,MX24,25.85,103.85,MX21,24.575,103.85,4.5,1,141.161,2.492135
1,MX23,25.425,103.85,MX22,25.0,103.85,4.5,1,47.0242,2.490296
1,MX24,25.85,103.85,MX22,25.0,103.85,4.5,1,94.0748,2.491232
1,MX24,25.85,103.85,MX23,25.425,103.85,4.5,1,47.0242,2.490252
1,MX01,24.575,102.15,MX00,24.15,102.15,5.0,1,47.127,2.618637
1,MX02,25.0,102.15,MX00,24.15,102.15,5.0,1,94.1263,2.615193
1,MX03,25.425,102.15,MX00,24.15,102.15,5.0,1,141.1781,2.615018
1,MX04,25.85,102.15,MX00,24.15,102.15,5.0,1,188.2191,2.614815
1,MX05,24.15,102.575,MX00,24.15,102.15,5.0,1,43.2173,2.631902
1,MX06,24.575,102.575,MX00,24.15,102.15,5.0,1,63.8294,2.640232
1,MX07,25.0,102.575,MX00,24.15,102.15,5.0,1,103.4804,2.608078
1,MX08,25.425,102.575,MX00,24.15,102.15,5.0,1,147.547,2.609388
1,MX09,25.85,102.575,MX00,24.15,102.15,5.0,1,193.0299,2.617646
1,MX10,24.15,103.0,MX00,24.15,102.15,5.0,1,86.351,2.629397
1,MX11,24.575,103.0,MX00,24.15,102.15,5.0,1,98.2267,2.644358
1,MX12,25.0,103.0,MX00,24.15,102.15,5.0,1,127.5276,2.629479
1,MX13,25.425,103.0,MX00,24.15,102.15,5.0,1,165.2456,2.60945
1,MX14,25.85,103.0,MX00,24.15,102.15,5.0,1,206.839,2.613156
1,MX15,24.15,103.425,MX00,24.15,102.15,5.0,1,129.5231,2.629303
1,MX16,24.575,103.425,MX00,24.15,102.15,5.0,1,137.6024,2.61732
1,MX17,25.0,103.425,MX00,24.15,102.15,5.0,1,159.736,2.64423
1,MX18,25.425,103.425,MX00,24.15,102.15,5.0,1,191.1277,2.622887
1,MX19,25.85,103.425,MX00,24.15,102.15,5.0,1,227.9754,2.607822
1,MX20,24.15,103.85,MX00,24.15,102.15,5.0,1,172.6919,2.629236
1,MX21,24.575,103.85,MX00,24.15,102.15,5.0,1,178.71,2.61199
1,MX22,25.0,103.85,MX00,24.15,102.15,5.0,1,196.1511,2.636206
1,MX23,25.425,103.85,MX00,24.15,102.15,5.0,1,222.3656,2.639223
1,MX24,25.85,103.85,MX00,24.15,102.15,5.0,1,254.6407,2.617486
1,MX02,25.0,102.15,MX01,24.575,102.15,5.0,1,47.0757,2.615447
1,MX03,25.425,102.15,MX01,24.575,102.15,5.0,1,94.1263,2.615098
1,MX04,25.85,102.15,MX01,24.575,102.15,5.0,1,141.1781,2.615019
1,MX05,24.15,102.575,MX01,24.575,102.15,5.0,1,63.8294,2.62909
1,MX06,24.575,102.575,MX01,24.575,102.15,5.0,1,43.049,2.649227
1,MX07,25.0,102.575,MX01,24.575,102.15,5.0,1,63.7156,2.595676
1,MX08,25.425,102.575,MX01,24.575,102.15,5.0,1,103.4102,2.611585
1,MX09,25.85,102.575,MX01,24.575,102.15,5.0,1,147.4978,2.621389
1,MX10,24.15,103.0,MX01,24.575,102.15,5.0,1,98.2021,2.640587
1,MX11,24.575,103.0,MX01,24.575,102.15,5.0,1,86.0703,2.652048
1,MX12,25.0,103.0,MX01,24.575,102.15,5.0,1,97.9554,2.611124
1,MX13,25.425,103.0,MX01,24.575,102.15,5.0,1,127.3187,2.599428
1,MX14,25.85,103.0,MX01,24.575,102.15,5.0,1,165.0991,2.61663
1,MX15,24.15,103.425,MX01,24.575,102.15,5.0,1,137.6024,2.641157
1,MX16,24.575,103.425,MX01,24.575,102.15,5.0,1,129.0927,2.627938
1,MX17,25.0,103.425,MX01,24.575,102.15,5.0,1,137.1797,2.637819
1,MX18,25.425,103.425,MX01,24.575,102.15,5.0,1,159.3873,2.599946
1,MX19,25.85,103.425,MX01,24.575,102.15,5.0,1,190.8363,2.602316
1,MX20,24.15,103.85,MX01,24.575,102.15,5.0,1,178.71,2.635405
1,MX21,24.575,103.85,MX01,24.575,102.15,5.0,1,172.1165,2.622692
1,MX22,25.0,103.85,MX01,24.575,102.15,5.0,1,178.1404,2.641711
1,MX23,25.425,103.85,MX01,24.575,102.15,5.0,1,195.6446,2.622929
1,MX24,25.85,103.85,MX01,24.575,102.15,5.0,1,221.9081,2.596729
1,MX03,25.425,102.15,MX02,25.0,102.15,5.0,1,47.0757,2.615361
1,MX04,25.85,102.15,MX02,25.0,102.15,5.0,1,94.1263,2.615172
1,MX05,24.15,102.575,MX02,25.0,102.15,5.0,1,103.457,2.627344
1,MX06,24.575,102.575,MX02,25.0,102.15,5.0,1,63.7156,2.625679
1,MX07,25.0,102.575,MX02,25.0,102.15,5.0,1,42.88,2.591448
1,MX08,25.425,102.575,MX02,25.0,102.15,5.0,1,63.6015,2.628704
1,MX09,25.85,102.575,MX02,25.0,102.15,5.0,1,103.34,2.627084
1,MX10,24.15,103.0,MX02,25.0,102.15,5.0,1,127.5086,2.633418
1,MX11,24.575,103.0,MX02,25.0,102.15,5.0,1,97.9554,2.618685
1,MX12,25.0,103.0,MX02,25.0,102.15,5.0,1,85.7606,2.585166
1,MX13,25.425,103.0,MX02,25.0,102.15,5.0,1,97.6833,2.623952
1,MX14,25.85,103.0,MX02,25.0,102.15,5.0,1,127.1285,2.634719
1,MX15,24.15,103.425,MX02,25.0,102.15,5.0,1,159.736,2.6231
1,MX16,24.575,103.425,MX02,25.0,102.15,5.0,1,137.1797,2.601299
1,MX17,25.0,103.425,MX02,25.0,102.15,5.0,1,128.6233,2.609814
1,MX18,25.425,103.425,MX02,25.0,102.15,5.0,1,136.7735,2.60323
1,MX19,25.85,103.425,MX02,25.0,102.15,5.0,1,159.0225,2.627065
1,MX20,24.15,103.85,MX02,25.0,102.15,5.0,1,196.1511,2.608714
1,MX21,24.575,103.85,MX02,25.0,102.15,5.0,1,178.1404,2.608567
1,MX22,25.0,103.85,MX02,25.0,102.15,5.0,1,171.5109,2.619196
1,MX23,25.425,103.85,MX02,25.0,102.15,5.0,1,177.5827,2.60827
1,MX24,25.85,103.85,MX02,25.0,102.15,5.0,1,195.1121,2.61411
1,MX04,25.85,102.15,MX03,25.425,102.15,5.0,1,47.0757,2.615515
1,MX05,24.15,102.575,MX03,25.425,102.15,5.0,1,147.547,2.621054
1,MX06,24.575,102.575,MX03,25.425,102.15,5.0,1,103.4336,2.609423
1,MX07,25.0,102.575,MX03,25.425,102.15,5.0,1,63.6015,2.599555
1,MX08,25.425,102.575,MX03,25.425,102.15,5.0,1,42.7105,2.649002
1,MX09,25.85,102.575,MX03,25.425,102.15,5.0,1,63.4873,2.625618
1,MX10,24.15,103.0,MX03,25.425,102.15,5.0,1,165.2456,2.614904
1,MX11,24.575,103.0,MX03,25.425,102.15,5.0,1,127.3377,2.598863
1,MX12,25.0,103.0,MX03,25.425,102.15,5.0,1,97.6833,2.616829
1,MX13,25.425,103.0,MX03,25.425,102.15,5.0,1,85.4497,2.653116
1,MX14,25.85,103.0,MX03,25.425,102.15,5.0,1,97.4353,2.638466
1,MX15,24.15,103.425,MX03,25.425,102.15,5.0,1,191.1277,2.599937
1,MX16,24.575,103.425,MX03,25.425,102.15,5.0,1,159.3873,2.605873
1,MX17,25.0,103.425,MX03,25.425,102.15,5.0,1,136.7558,2.64102
1,MX18,25.425,103.425,MX03,25.425,102.15,5.0,1,128.1899,2.626906
1,MX19,25.85,103.425,MX03,25.425,102.15,5.0,1,136.3483,2.640378
1,MX20,24.15,103.85,MX03,25.425,102.15,5.0,1,222.3656,2.599156
1,MX21,24.575,103.85,MX03,25.425,102.15,5.0,1,195.6446,2.6284
1,MX22,25.0,103.85,MX03,25.425,102.15,5.0,1,177.569,2.642704
1,MX23,25.425,103.85,MX03,25.425,102.15,5.0,1,170.9315,2.620807
1,MX24,25.85,103.85,MX03,25.425,102.15,5.0,1,176.9958,2.637023
1,MX05,24.15,102.575,MX04,25.85,102.15,5.0,1,193.0299,2.61746
1,MX06,24.575,102.575,MX04,25.85,102.15,5.0,1,147.5142,2.608542
1,MX07,25.0,102.575,MX04,25.85,102.15,5.0,1,103.3634,2.612013
1,MX08,25.425,102.575,MX04,25.85,102.15,5.0,1,63.4873,2.638003
1,MX09,25.85,102.575,MX04,25.85,102.15,5.0,1,42.5402,2.626163
1,MX10,24.15,103.0,MX04,25.85,102.15,5.0,1,206.8273,2.613064
1,MX11,24.575,103.0,MX04,25.85,102.15,5.0,1,165.0991,2.611044
1,MX12,25.0,103.0,MX04,25.85,102.15,5.0,1,127.1285,2.631704
1,MX13,25.425,103.0,MX04,25.85,102.15,5.0,1,97.4353,2.641883
1,MX14,25.85,103.0,MX04,25.85,102.15,5.0,1,85.1661,2.629271
1,MX15,24.15,103.425,MX04,25.85,102.15,5.0,1,227.9754,2.608489
1,MX16,24.575,103.425,MX04,25.85,102.15,5.0,1,190.8363,2.626934
1,MX17,25.0,103.425,MX04,25.85,102.15,5.0,1,159.0225,2.642786
1,MX18,25.425,103.425,MX04,25.85,102.15,5.0,1,136.3483,2.614433
1,MX19,25.85,103.425,MX04,25.85,102.15,5.0,1,127.7361,2.62909
1,MX20,24.15,103.85,MX04,25.85,102.15,5.0,1,254.6407,2.62068
1,MX21,24.575,103.85,MX04,25.85,102.15,5.0,1,221.919,2.640139
1,MX22,25.0,103.85,MX04,25.85,102.15,5.0,1,195.1245,2.632362
1,MX23,25.425,103.85,MX04,25.85,102.15,5.0,1,177.0095,2.612148
1,MX24,25.85,103.85,MX04,25.85,102.15,5.0,1,170.3218,2.629263
1,MX06,24.575,102.575,MX05,24.15,102.575,5.0,1,47.0242,2.637956
1,MX07,25.0,102.575,MX05,24.15,102.575,5.0,1,94.1005,2.614058
1,MX08,25.425,102.575,MX05,24.15,102.575,5.0,1,141.1439,2.609858
1,MX09,25.85,102.575,MX05,24.15,102.575,5.0,1,188.1934,2.616447
1,MX10,24.15,103.0,MX05,24.15,102.575,5.0,1,43.1612,2.628466
1,MX11,24.575,103.0,MX05,24.15,102.575,5.0,1,63.8294,2.635238
1,MX12,25.0,103.0,MX05,24.15,102.575,5.0,1,103.457,2.628841
1,MX13,25.425,103.0,MX05,24.15,102.575,5.0,1,147.5306,2.617362
1,MX14,25.85,103.0,MX05,24.15,102.575,5.0,1,193.0299,2.616657
1,MX15,24.15,103.425,MX05,24.15,102.575,5.0,1,86.351,2.629314
1,MX16,24.575,103.425,MX05,24.15,102.575,5.0,1,98.2021,2.601197
1,MX17,25.0,103.425,MX05,24.15,102.575,5.0,1,127.4896,2.634265
1,MX18,25.425,103.425,MX05,24.15,102.575,5.0,1,165.2309,2.625931
1,MX19,25.85,103.425,MX05,24.15,102.575,5.0,1,206.8156,2.612278
1,MX20,24.15,103.85,MX05,24.15,102.575,5.0,1,129.5231,2.629276
1,MX21,24.575,103.85,MX05,24.15,102.575,5.0,1,137.5848,2.605211
1,MX22,25.0,103.85,MX05,24.15,102.575,5.0,1,159.736,2.619442
1,MX23,25.425,103.85,MX05,24.15,102.575,5.0,1,191.1277,2.633501
1,MX24,25.85,103.85,MX05,24.15,102.575,5.0,1,227.9648,2.622525
1,MX07,25.0,102.575,MX06,24.575,102.575,5.0,1,47.0242,2.58852
1,MX08,25.425,102.575,MX06,24.575,102.575,5.0,1,94.1005,2.595785
1,MX09,25.85,102.575,MX06,24.575,102.575,5.0,1,141.1439,2.60899
1,MX10,24.15,103.0,MX06,24.575,102.575,5.0,1,63.7914,2.642772
1,MX11,24.575,103.0,MX06,24.575,102.575,5.0,1,43.049,2.656292
1,MX12,25.0,103.0,MX06,24.575,102.575,5.0,1,63.7156,2.620564
1,MX13,25.425,103.0,MX06,24.575,102.575,5.0,1,103.4102,2.602123
1,MX14,25.85,103.0,MX06,24.575,102.575,5.0,1,147.5142,2.607612
1,MX15,24.15,103.425,MX06,24.575,102.575,5.0,1,98.2021,2.636404
1,MX16,24.575,103.425,MX06,24.575,102.575,5.0,1,86.0422,2.617669
1,MX17,25.0,103.425,MX06,24.575,102.575,5.0,1,97.9307,2.646382
1,MX18,25.425,103.425,MX06,24.575,102.575,5.0,1,127.3187,2.615273
1,MX19,25.85,103.425,MX06,24.575,102.575,5.0,1,165.0844,2.600597
1,MX20,24.15,103.85,MX06,24.575,102.575,5.0,1,137.6024,2.626088
1,MX21,24.575,103.85,MX06,24.575,102.575,5.0,1,129.0927,2.614608
1,MX22,25.0,103.85,MX06,24.575,102.575,5.0,1,137.1797,2.644019
1,MX23,25.425,103.85,MX06,24.575,102.575,5.0,1,159.3873,2.636699
1,MX24,25.85,103.85,MX06,24.575,102.575,5.0,1,190.8236,2.610209
1,MX08,25.425,102.575,MX07,25.0,102.575,5.0,1,47.0242,2.596773
1,MX09,25.85,102.575,MX07,25.0,102.575,5.0,1,94.0748,2.616317
1,MX10,24.15,103.0,MX07,25.0,102.575,5.0,1,103.457,2.610771
1,MX11,24.575,103.0,MX07,25.0,102.575,5.0,1,63.7156,2.592793
1,MX12,25.0,103.0,MX07,25.0,102.575,5.0,1,42.88,2.576099
1,MX13,25.425,103.0,MX07,25.0,102.575,5.0,1,63.6015,2.597902
1,MX14,25.85,103.0,MX07,25.0,102.575,5.0,1,103.34,2.614325
1,MX15,24.15,103.425,MX07,25.0,102.575,5.0,1,127.5086,2.596396
1,MX16,24.575,103.425,MX07,25.0,102.575,5.0,1,97.9307,2.590478
1,MX17,25.0,103.425,MX07,25.0,102.575,5.0,1,85.7324,2.616994
1,MX18,25.425,103.425,MX07,25.0,102.575,5.0,1,97.6833,2.588988
1,MX19,25.85,103.425,MX07,25.0,102.575,5.0,1,127.1095,2.601345
1,MX20,24.15,103.85,MX07,25.0,102.575,5.0,1,159.736,2.590284
1,MX21,24.575,103.85,MX07,25.0,102.575,5.0,1,137.1797,2.610818
1,MX22,25.0,103.85,MX07,25.0,102.575,5.0,1,128.6233,2.627226
1,MX23,25.425,103.85,MX07,25.0,102.575,5.0,1,136.7735,2.607904
1,MX24,25.85,103.85,MX07,25.0,102.575,5.0,1,159.0225,2.592811
