tt,staname,stla,stlo,stel,evtname,evla,evlo,evel,period,weight,dist,vel
62.173103,MX23,25.4250,103.8500,0.0000,MX11,24.5750,103.0000,0.0000,2.0000,1.0000,127.5565,2.051634
82.938642,MX24,25.8500,103.8500,0.0000,MX11,24.5750,103.0000,0.0000,2.0000,1.0000,165.5640,1.996223
23.692155,MX13,25.4250,103.0000,0.0000,MX12,25.0000,103.0000,0.0000,2.0000,1.0000,47.2578,1.994662
47.428551,MX14,25.8500,103.0000,0.0000,MX12,25.0000,103.0000,0.0000,2.0000,1.0000,94.5157,1.992801
53.459730,MX15,24.1500,103.4250,0.0000,MX12,25.0000,103.0000,0.0000,2.0000,1.0000,103.8277,1.942167
31.652051,MX16,24.5750,103.4250,0.0000,MX12,25.0000,103.0000,0.0000,2.0000,1.0000,63.8282,2.016557
20.515883,MX17,25.0000,103.4250,0.0000,MX12,25.0000,103.0000,0.0000,2.0000,1.0000,42.8301,2.087657
31.737095,MX18,25.4250,103.4250,0.0000,MX12,25.0000,103.0000,0.0000,2.0000,1.0000,63.7287,2.008019
53.444097,MX19,25.8500,103.4250,0.0000,MX12,25.0000,103.0000,0.0000,2.0000,1.0000,103.7054,1.940446
65.283161,MX20,24.1500,103.8500,0.0000,MX12,25.0000,103.0000,0.0000,2.0000,1.0000,127.7541,1.956922
48.017925,MX21,24.5750,103.8500,0.0000,MX12,25.0000,103.0000,0.0000,2.0000,1.0000,97.9603,2.040077
40.770393,MX22,25.0000,103.8500,0.0000,MX12,25.0000,103.0000,0.0000,2.0000,1.0000,85.6602,2.101038
48.092293,MX23,25.4250,103.8500,0.0000,MX12,25.0000,103.0000,0.0000,2.0000,1.0000,97.7008,2.031528
65.266684,MX24,25.8500,103.8500,0.0000,MX12,25.0000,103.0000,0.0000,2.0000,1.0000,127.3561,1.951319
23.757220,MX14,25.8500,103.0000,0.0000,MX13,25.4250,103.0000,0.0000,2.0000,1.0000,47.2578,1.989199
75.093636,MX15,24.1500,103.4250,0.0000,MX13,25.4250,103.0000,0.0000,2.0000,1.0000,148.1228,1.972508
50.964512,MX16,24.5750,103.4250,0.0000,MX13,25.4250,103.0000,0.0000,2.0000,1.0000,103.7669,2.036063
31.094695,MX17,25.0000,103.4250,0.0000,MX13,25.4250,103.0000,0.0000,2.0000,1.0000,63.7287,2.049504
21.989938,MX18,25.4250,103.4250,0.0000,MX13,25.4250,103.0000,0.0000,2.0000,1.0000,42.6808,1.940925
33.241447,MX19,25.8500,103.4250,0.0000,MX13,25.4250,103.0000,0.0000,2.0000,1.0000,63.6278,1.914111
82.895810,MX20,24.1500,103.8500,0.0000,MX13,25.4250,103.0000,0.0000,2.0000,1.0000,165.7172,1.999103
62.138510,MX21,24.5750,103.8500,0.0000,MX13,25.4250,103.0000,0.0000,2.0000,1.0000,127.5565,2.052777
47.765431,MX22,25.0000,103.8500,0.0000,MX13,25.4250,103.0000,0.0000,2.0000,1.0000,97.7008,2.045430
44.052466,MX23,25.4250,103.8500,0.0000,MX13,25.4250,103.0000,0.0000,2.0000,1.0000,85.3615,1.937724
51.340150,MX24,25.8500,103.8500,0.0000,MX13,25.4250,103.0000,0.0000,2.0000,1.0000,97.4375,1.897881
98.158345,MX15,24.1500,103.4250,0.0000,MX14,25.8500,103.0000,0.0000,2.0000,1.0000,193.8222,1.974587
73.486554,MX16,24.5750,103.4250,0.0000,MX14,25.8500,103.0000,0.0000,2.0000,1.0000,148.0799,2.015061
51.902570,MX17,25.0000,103.4250,0.0000,MX14,25.8500,103.0000,0.0000,2.0000,1.0000,103.7054,1.998078
33.278835,MX18,25.4250,103.4250,0.0000,MX14,25.8500,103.0000,0.0000,2.0000,1.0000,63.6278,1.911960
21.835159,MX19,25.8500,103.4250,0.0000,MX14,25.8500,103.0000,0.0000,2.0000,1.0000,42.5291,1.947737
104.268835,MX20,24.1500,103.8500,0.0000,MX14,25.8500,103.0000,0.0000,2.0000,1.0000,207.5322,1.990357
82.317408,MX21,24.5750,103.8500,0.0000,MX14,25.8500,103.0000,0.0000,2.0000,1.0000,165.5640,2.011288
64.590566,MX22,25.0000,103.8500,0.0000,MX14,25.8500,103.0000,0.0000,2.0000,1.0000,127.3561,1.971745
51.361814,MX23,25.4250,103.8500,0.0000,MX14,25.8500,103.0000,0.0000,2.0000,1.0000,97.4375,1.897080
43.718737,MX24,25.8500,103.8500,0.0000,MX14,25.8500,103.0000,0.0000,2.0000,1.0000,85.0582,1.945577
25.340392,MX16,24.5750,103.4250,0.0000,MX15,24.1500,103.4250,0.0000,2.0000,1.0000,47.2578,1.864922
48.258679,MX17,25.0000,103.4250,0.0000,MX15,24.1500,103.4250,0.0000,2.0000,1.0000,94.5157,1.958522
71.390584,MX18,25.4250,103.4250,0.0000,MX15,24.1500,103.4250,0.0000,2.0000,1.0000,141.7735,1.985886
96.744761,MX19,25.8500,103.4250,0.0000,MX15,24.1500,103.4250,0.0000,2.0000,1.0000,189.0314,1.953918
22.406670,MX20,24.1500,103.8500,0.0000,MX15,24.1500,103.4250,0.0000,2.0000,1.0000,43.1217,1.924503
33.835636,MX21,24.5750,103.8500,0.0000,MX15,24.1500,103.4250,0.0000,2.0000,1.0000,63.9263,1.889317
53.385093,MX22,25.0000,103.8500,0.0000,MX15,24.1500,103.4250,0.0000,2.0000,1.0000,103.8277,1.944882
74.893648,MX23,25.4250,103.8500,0.0000,MX15,24.1500,103.4250,0.0000,2.0000,1.0000,148.1228,1.977775
98.451798,MX24,25.8500,103.8500,0.0000,MX15,24.1500,103.4250,0.0000,2.0000,1.0000,193.8222,1.968702
22.949685,MX17,25.0000,103.4250,0.0000,MX16,24.5750,103.4250,0.0000,2.0000,1.0000,47.2578,2.059194
46.060530,MX18,25.4250,103.4250,0.0000,MX16,24.5750,103.4250,0.0000,2.0000,1.0000,94.5157,2.051989
71.396657,MX19,25.8500,103.4250,0.0000,MX16,24.5750,103.4250,0.0000,2.0000,1.0000,141.7735,1.985717
33.792165,MX20,24.1500,103.8500,0.0000,MX16,24.5750,103.4250,0.0000,2.0000,1.0000,63.9263,1.891748
22.181687,MX21,24.5750,103.8500,0.0000,MX16,24.5750,103.4250,0.0000,2.0000,1.0000,42.9771,1.937504
31.373290,MX22,25.0000,103.8500,0.0000,MX16,24.5750,103.4250,0.0000,2.0000,1.0000,63.8282,2.034475
50.720153,MX23,25.4250,103.8500,0.0000,MX16,24.5750,103.4250,0.0000,2.0000,1.0000,103.7669,2.045872
73.766891,MX24,25.8500,103.8500,0.0000,MX16,24.5750,103.4250,0.0000,2.0000,1.0000,148.0799,2.007404
23.070136,MX18,25.4250,103.4250,0.0000,MX17,25.0000,103.4250,0.0000,2.0000,1.0000,47.2578,2.048442
48.387784,MX19,25.8500,103.4250,0.0000,MX17,25.0000,103.4250,0.0000,2.0000,1.0000,94.5157,1.953296
52.235628,MX20,24.1500,103.8500,0.0000,MX17,25.0000,103.4250,0.0000,2.0000,1.0000,103.8277,1.987680
30.969789,MX21,24.5750,103.8500,0.0000,MX17,25.0000,103.4250,0.0000,2.0000,1.0000,63.8282,2.060982
20.244002,MX22,25.0000,103.8500,0.0000,MX17,25.0000,103.4250,0.0000,2.0000,1.0000,42.8301,2.115695
31.039960,MX23,25.4250,103.8500,0.0000,MX17,25.0000,103.4250,0.0000,2.0000,1.0000,63.7287,2.053118
52.324021,MX24,25.8500,103.8500,0.0000,MX17,25.0000,103.4250,0.0000,2.0000,1.0000,103.7054,1.981985
25.349239,MX19,25.8500,103.4250,0.0000,MX18,25.4250,103.4250,0.0000,2.0000,1.0000,47.2578,1.864271
73.803765,MX20,24.1500,103.8500,0.0000,MX18,25.4250,103.4250,0.0000,2.0000,1.0000,148.1228,2.006981
50.779862,MX21,24.5750,103.8500,0.0000,MX18,25.4250,103.4250,0.0000,2.0000,1.0000,103.7669,2.043467
31.476965,MX22,25.0000,103.8500,0.0000,MX18,25.4250,103.4250,0.0000,2.0000,1.0000,63.7287,2.024613
22.153249,MX23,25.4250,103.8500,0.0000,MX18,25.4250,103.4250,0.0000,2.0000,1.0000,42.6808,1.926616
33.672608,MX24,25.8500,103.8500,0.0000,MX18,25.4250,103.4250,0.0000,2.0000,1.0000,63.6278,1.889602
98.476506,MX20,24.1500,103.8500,0.0000,MX19,25.8500,103.4250,0.0000,2.0000,1.0000,193.8222,1.968208
74.927852,MX21,24.5750,103.8500,0.0000,MX19,25.8500,103.4250,0.0000,2.0000,1.0000,148.0799,1.976300
53.417644,MX22,25.0000,103.8500,0.0000,MX19,25.8500,103.4250,0.0000,2.0000,1.0000,103.7054,1.941407
33.646841,MX23,25.4250,103.8500,0.0000,MX19,25.8500,103.4250,0.0000,2.0000,1.0000,63.6278,1.891049
21.976545,MX24,25.8500,103.8500,0.0000,MX19,25.8500,103.4250,0.0000,2.0000,1.0000,42.5291,1.935206
24.205465,MX21,24.5750,103.8500,0.0000,MX20,24.1500,103.8500,0.0000,2.0000,1.0000,47.2578,1.952363
47.636739,MX22,25.0000,103.8500,0.0000,MX20,24.1500,103.8500,0.0000,2.0000,1.0000,94.5157,1.984092
71.125330,MX23,25.4250,103.8500,0.0000,MX20,24.1500,103.8500,0.0000,2.0000,1.0000,141.7735,1.993292
95.334015,MX24,25.8500,103.8500,0.0000,MX20,24.1500,103.8500,0.0000,2.0000,1.0000,189.0314,1.982832
23.447210,MX22,25.0000,103.8500,0.0000,MX21,24.5750,103.8500,0.0000,2.0000,1.0000,47.2578,2.015500
46.921253,MX23,25.4250,103.8500,0.0000,MX21,24.5750,103.8500,0.0000,2.0000,1.0000,94.5157,2.014347
71.124835,MX24,25.8500,103.8500,0.0000,MX21,24.5750,103.8500,0.0000,2.0000,1.0000,141.7735,1.993306
23.488459,MX23,25.4250,103.8500,0.0000,MX22,25.0000,103.8500,0.0000,2.0000,1.0000,47.2578,2.011960
47.674820,MX24,25.8500,103.8500,0.0000,MX22,25.0000,103.8500,0.0000,2.0000,1.0000,94.5157,1.982507
24.207673,MX24,25.8500,103.8500,0.0000,MX23,25.4250,103.8500,0.0000,2.0000,1.0000,47.2578,1.952184
22.137758,MX01,24.5750,102.1500,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,47.2578,2.134717
45.147964,MX02,25.0000,102.1500,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,94.5157,2.093465
68.048194,MX03,25.4250,102.1500,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,141.7735,2.083428
90.180543,MX04,25.8500,102.1500,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,189.0314,2.096144
19.982570,MX05,24.1500,102.5750,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,43.1217,2.157966
29.169811,MX06,24.5750,102.5750,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,63.9263,2.191521
49.789361,MX07,25.0000,102.5750,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,103.8277,2.085339
71.797578,MX08,25.4250,102.5750,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,148.1228,2.063061
92.226764,MX09,25.8500,102.5750,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,193.8222,2.101583
40.149884,MX10,24.1500,103.0000,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,86.2433,2.148034
45.067254,MX11,24.5750,103.0000,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,98.2158,2.179316
60.088225,MX12,25.0000,103.0000,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,127.7541,2.126108
79.668412,MX13,25.4250,103.0000,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,165.7172,2.080087
99.689332,MX14,25.8500,103.0000,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,207.5322,2.081790
61.426323,MX15,24.1500,103.4250,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,129.3647,2.106014
64.746029,MX16,24.5750,103.4250,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,137.5230,2.124037
73.807099,MX17,25.0000,103.4250,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,159.8621,2.165945
90.245846,MX18,25.4250,103.4250,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,191.4816,2.121778
110.741402,MX19,25.8500,103.4250,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,228.5619,2.063924
82.788204,MX20,24.1500,103.8500,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,172.4858,2.083459
85.626369,MX21,24.5750,103.8500,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,178.5642,2.085388
90.702822,MX22,25.0000,103.8500,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,196.1746,2.162828
103.428656,MX23,25.4250,103.8500,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,222.5968,2.152177
122.025115,MX24,25.8500,103.8500,0.0000,MX00,24.1500,102.1500,0.0000,2.5000,1.0000,255.1072,2.090612
23.004182,MX02,25.0000,102.1500,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,47.2578,2.054315
45.907049,MX03,25.4250,102.1500,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,94.5157,2.058849
68.045846,MX04,25.8500,102.1500,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,141.7735,2.083500
29.140539,MX05,24.1500,102.5750,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,63.9263,2.193723
20.052057,MX06,24.5750,102.5750,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,42.9771,2.143276
31.810524,MX07,25.0000,102.5750,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,63.8282,2.006511
51.255060,MX08,25.4250,102.5750,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,103.7669,2.024521
70.807078,MX09,25.8500,102.5750,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,148.0799,2.091315
45.091297,MX10,24.1500,103.0000,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,98.2158,2.178154
40.237365,MX11,24.5750,103.0000,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,85.9541,2.136176
47.958637,MX12,25.0000,103.0000,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,97.9603,2.042599
63.224674,MX13,25.4250,103.0000,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,127.5565,2.017511
80.375585,MX14,25.8500,103.0000,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,165.5640,2.059879
64.948435,MX15,24.1500,103.4250,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,137.5230,2.117418
61.327923,MX16,24.5750,103.4250,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,128.9309,2.102320
65.055121,MX17,25.0000,103.4250,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,137.1123,2.107633
77.981588,MX18,25.4250,103.4250,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,159.5067,2.045441
94.897994,MX19,25.8500,103.4250,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,191.1831,2.014617
85.981170,MX20,24.1500,103.8500,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,178.5642,2.076782
82.451542,MX21,24.5750,103.8500,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,171.9074,2.084950
83.422463,MX22,25.0000,103.8500,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,178.0018,2.133740
93.649008,MX23,25.4250,103.8500,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,195.6596,2.089287
110.085096,MX24,25.8500,103.8500,0.0000,MX01,24.5750,102.1500,0.0000,2.5000,1.0000,222.1402,2.017895
22.958730,MX03,25.4250,102.1500,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,47.2578,2.058382
45.095098,MX04,25.8500,102.1500,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,94.5157,2.095919
48.870791,MX05,24.1500,102.5750,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,103.8277,2.124535
31.361569,MX06,24.5750,102.5750,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,63.8282,2.035235
21.996047,MX07,25.0000,102.5750,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,42.8301,1.947174
31.161666,MX08,25.4250,102.5750,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,63.7287,2.045099
48.719430,MX09,25.8500,102.5750,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,103.7054,2.128625
60.927967,MX10,24.1500,103.0000,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,127.7541,2.096805
48.477042,MX11,24.5750,103.0000,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,97.9603,2.020756
43.514546,MX12,25.0000,103.0000,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,85.6602,1.968541
48.144698,MX13,25.4250,103.0000,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,97.7008,2.029316
60.548206,MX14,25.8500,103.0000,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,127.3561,2.103384
78.466365,MX15,24.1500,103.4250,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,159.8621,2.037333
67.996080,MX16,24.5750,103.4250,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,137.1123,2.016474
63.129911,MX17,25.0000,103.4250,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,128.4900,2.035327
67.729939,MX18,25.4250,103.4250,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,136.6952,2.018238
77.786151,MX19,25.8500,103.4250,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,159.1460,2.045943
97.852604,MX20,24.1500,103.8500,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,196.1746,2.004797
87.440857,MX21,24.5750,103.8500,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,178.0018,2.035683
82.529293,MX22,25.0000,103.8500,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,171.3195,2.075863
87.293459,MX23,25.4250,103.8500,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,177.4306,2.032576
97.023383,MX24,25.8500,103.8500,0.0000,MX02,25.0000,102.1500,0.0000,2.5000,1.0000,195.1368,2.011235
22.134491,MX04,25.8500,102.1500,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,47.2578,2.135032
70.878112,MX05,24.1500,102.5750,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,148.1228,2.089824
51.314549,MX06,24.5750,102.5750,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,103.7669,2.022174
31.619925,MX07,25.0000,102.5750,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,63.7287,2.015460
19.809076,MX08,25.4250,102.5750,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,42.6808,2.154609
29.022087,MX09,25.8500,102.5750,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,63.6278,2.192393
80.541609,MX10,24.1500,103.0000,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,165.7172,2.057536
63.157504,MX11,24.5750,103.0000,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,127.5565,2.019657
47.600476,MX12,25.0000,103.0000,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,97.7008,2.052518
39.782926,MX13,25.4250,103.0000,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,85.3615,2.145682
44.707908,MX14,25.8500,103.0000,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,97.4375,2.179424
95.056498,MX15,24.1500,103.4250,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,191.4816,2.014398
77.617908,MX16,24.5750,103.4250,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,159.5067,2.055025
64.643061,MX17,25.0000,103.4250,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,136.6952,2.114615
60.817632,MX18,25.4250,103.4250,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,128.0420,2.105343
64.187936,MX19,25.8500,103.4250,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,136.2716,2.123009
109.878083,MX20,24.1500,103.8500,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,222.5968,2.025852
93.191874,MX21,24.5750,103.8500,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,195.6596,2.099535
83.019192,MX22,25.0000,103.8500,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,177.4306,2.137223
81.934472,MX23,25.4250,103.8500,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,170.7222,2.083643
84.865304,MX24,25.8500,103.8500,0.0000,MX03,25.4250,102.1500,0.0000,2.5000,1.0000,176.8504,2.083895
92.244309,MX05,24.1500,102.5750,0.0000,MX04,25.8500,102.1500,0.0000,2.5000,1.0000,193.8222,2.101184
71.783733,MX06,24.5750,102.5750,0.0000,MX04,25.8500,102.1500,0.0000,2.5000,1.0000,148.0799,2.062862
49.573389,MX07,25.0000,102.5750,0.0000,MX04,25.8500,102.1500,0.0000,2.5000,1.0000,103.7054,2.091957
29.005760,MX08,25.4250,102.5750,0.0000,MX04,25.8500,102.1500,0.0000,2.5000,1.0000,63.6278,2.193627
19.811234,MX09,25.8500,102.5750,0.0000,MX04,25.8500,102.1500,0.0000,2.5000,1.0000,42.5291,2.146718
99.661100,MX10,24.1500,103.0000,0.0000,MX04,25.8500,102.1500,0.0000,2.5000,1.0000,207.5322,2.082380
79.451698,MX11,24.5750,103.0000,0.0000,MX04,25.8500,102.1500,0.0000,2.5000,1.0000,165.5640,2.083832
59.761879,MX12,25.0000,103.0000,0.0000,MX04,25.8500,102.1500,0.0000,2.5000,1.0000,127.3561,2.131059
44.726515,MX13,25.4250,103.0000,0.0000,MX04,25.8500,102.1500,0.0000,2.5000,1.0000,97.4375,2.178517
39.772427,MX14,25.8500,103.0000,0.0000,MX04,25.8500,102.1500,0.0000,2.5000,1.0000,85.0582,2.138622
110.545390,MX15,24.1500,103.4250,0.0000,MX04,25.8500,102.1500,0.0000,2.5000,1.0000,228.5619,2.067584
89.832033,MX16,24.5750,103.4250,0.0000,MX04,25.8500,102.1500,0.0000,2.5000,1.0000,191.1831,2.128229
73.486961,MX17,25.0000,103.4250,0.0000,MX04,25.8500,102.1500,0.0000,2.5000,1.0000,159.1460,2.165637
64.319434,MX18,25.4250,103.4250,0.0000,MX04,25.8500,102.1500,0.0000,2.5000,1.0000,136.2716,2.118669
60.667476,MX19,25.8500,103.4250,0.0000,MX04,25.8500,102.1500,0.0000,2.5000,1.0000,127.5870,2.103054
121.669271,MX20,24.1500,103.8500,0.0000,MX04,25.8500,102.1500,0.0000,2.5000,1.0000,255.1072,2.096726
103.036183,MX21,24.5750,103.8500,0.0000,MX04,25.8500,102.1500,0.0000,2.5000,1.0000,222.1402,2.155943
90.410102,MX22,25.0000,103.8500,0.0000,MX04,25.8500,102.1500,0.0000,2.5000,1.0000,195.1368,2.158352
85.098278,MX23,25.4250,103.8500,0.0000,MX04,25.8500,102.1500,0.0000,2.5000,1.0000,176.8504,2.078190
81.603542,MX24,25.8500,103.8500,0.0000,MX04,25.8500,102.1500,0.0000,2.5000,1.0000,170.1154,2.084658
21.352018,MX06,24.5750,102.5750,0.0000,MX05,24.1500,102.5750,0.0000,2.5000,1.0000,47.2578,2.213273
44.915223,MX07,25.0000,102.5750,0.0000,MX05,24.1500,102.5750,0.0000,2.5000,1.0000,94.5157,2.104313
68.255306,MX08,25.4250,102.5750,0.0000,MX05,24.1500,102.5750,0.0000,2.5000,1.0000,141.7735,2.077106
89.591794,MX09,25.8500,102.5750,0.0000,MX05,24.1500,102.5750,0.0000,2.5000,1.0000,189.0314,2.109918
20.201394,MX10,24.1500,103.0000,0.0000,MX05,24.1500,102.5750,0.0000,2.5000,1.0000,43.1217,2.134590
29.591984,MX11,24.5750,103.0000,0.0000,MX05,24.1500,102.5750,0.0000,2.5000,1.0000,63.9263,2.160256
48.708934,MX12,25.0000,103.0000,0.0000,MX05,24.1500,102.5750,0.0000,2.5000,1.0000,103.8277,2.131595
70.465885,MX13,25.4250,103.0000,0.0000,MX05,24.1500,102.5750,0.0000,2.5000,1.0000,148.1228,2.102049
92.458362,MX14,25.8500,103.0000,0.0000,MX05,24.1500,102.5750,0.0000,2.5000,1.0000,193.8222,2.096319
41.480764,MX15,24.1500,103.4250,0.0000,MX05,24.1500,102.5750,0.0000,2.5000,1.0000,86.2433,2.079116
47.179446,MX16,24.5750,103.4250,0.0000,MX05,24.1500,102.5750,0.0000,2.5000,1.0000,98.2158,2.081749
59.306765,MX17,25.0000,103.4250,0.0000,MX05,24.1500,102.5750,0.0000,2.5000,1.0000,127.7541,2.154123
77.633542,MX18,25.4250,103.4250,0.0000,MX05,24.1500,102.5750,0.0000,2.5000,1.0000,165.7172,2.134609
99.767430,MX19,25.8500,103.4250,0.0000,MX05,24.1500,102.5750,0.0000,2.5000,1.0000,207.5322,2.080160
62.806754,MX20,24.1500,103.8500,0.0000,MX05,24.1500,102.5750,0.0000,2.5000,1.0000,129.3647,2.059726
67.366612,MX21,24.5750,103.8500,0.0000,MX05,24.1500,102.5750,0.0000,2.5000,1.0000,137.5230,2.041411
74.894515,MX22,25.0000,103.8500,0.0000,MX05,24.1500,102.5750,0.0000,2.5000,1.0000,159.8621,2.134497
89.115917,MX23,25.4250,103.8500,0.0000,MX05,24.1500,102.5750,0.0000,2.5000,1.0000,191.4816,2.148681
108.720245,MX24,25.8500,103.8500,0.0000,MX05,24.1500,102.5750,0.0000,2.5000,1.0000,228.5619,2.102294
23.541519,MX07,25.0000,102.5750,0.0000,MX06,24.5750,102.5750,0.0000,2.5000,1.0000,47.2578,2.007425
46.898341,MX08,25.4250,102.5750,0.0000,MX06,24.5750,102.5750,0.0000,2.5000,1.0000,94.5157,2.015331
68.250789,MX09,25.8500,102.5750,0.0000,MX06,24.5750,102.5750,0.0000,2.5000,1.0000,141.7735,2.077244
29.628796,MX10,24.1500,103.0000,0.0000,MX06,24.5750,102.5750,0.0000,2.5000,1.0000,63.9263,2.157572
20.231888,MX11,24.5750,103.0000,0.0000,MX06,24.5750,102.5750,0.0000,2.5000,1.0000,42.9771,2.124226
30.939925,MX12,25.0000,103.0000,0.0000,MX06,24.5750,102.5750,0.0000,2.5000,1.0000,63.8282,2.062971
50.838670,MX13,25.4250,103.0000,0.0000,MX06,24.5750,102.5750,0.0000,2.5000,1.0000,103.7669,2.041103
72.012487,MX14,25.8500,103.0000,0.0000,MX06,24.5750,102.5750,0.0000,2.5000,1.0000,148.0799,2.056309
47.349315,MX15,24.1500,103.4250,0.0000,MX06,24.5750,102.5750,0.0000,2.5000,1.0000,98.2158,2.074281
41.322305,MX16,24.5750,103.4250,0.0000,MX06,24.5750,102.5750,0.0000,2.5000,1.0000,85.9541,2.080090
45.951003,MX17,25.0000,103.4250,0.0000,MX06,24.5750,102.5750,0.0000,2.5000,1.0000,97.9603,2.131842
61.207163,MX18,25.4250,103.4250,0.0000,MX06,24.5750,102.5750,0.0000,2.5000,1.0000,127.5565,2.084012
